Date,state_name,state_code,district_name,district_code,confirmed_district,recovered_district,deceased_district,total_confirmed_district,total_recovered_district,total_deceased_district,confirmed_state,recovered_state,deceased_state,total_confirmed_state,total_recovered_state,total_deceased_state,confirmed_india,recovered_india,deceased_india,total_confirmed_india,total_recovered_india,total_deceased_india
22-12-2020,Haryana,6.0,Bhiwani,59.0,6171,5983,136,6171,5983,136,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Charkhi Dadri,701.0,1463,1376,23,1463,1376,23,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Faridabad,60.0,45033,43939,397,45033,43939,397,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Fatehabad,61.0,4616,4378,114,4616,4378,114,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Gurugram,62.0,55999,54318,341,55999,54318,341,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Hisar,63.0,16801,16368,313,16801,16368,313,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Jhajjar,64.0,5731,5531,82,5731,5531,82,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Jind,65.0,4611,4294,88,4611,4294,88,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Kaithal,66.0,3714,3604,48,3714,3604,48,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Karnal,67.0,10579,10158,145,10579,10158,145,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Kurukshetra,68.0,8455,8079,120,8455,8079,120,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Mahendragarh,69.0,6550,6455,19,6550,6455,19,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Nuh,604.0,1662,1618,30,1662,1618,30,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Palwal,619.0,4324,4260,23,4324,4260,23,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Panchkula,70.0,9777,9338,139,9777,9338,139,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Panipat,71.0,10344,9861,145,10344,9861,145,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Rewari,72.0,11239,10939,73,11239,10939,73,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Rohtak,73.0,11931,11547,144,11931,11547,144,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Sirsa,74.0,7865,7663,112,7865,7663,112,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Sonipat,75.0,14325,13973,77,14325,13973,77,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Haryana,6.0,Yamunanagar,76.0,6262,5929,132,6262,5929,132,258731,250502,2842,258731,250502,2842,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Bokaro,322.0,6396,6255,59,6396,6255,59,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Chatra,323.0,1392,1355,11,1392,1355,11,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Deoghar,324.0,3575,3536,23,3575,3536,23,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Dhanbad,325.0,7306,7138,102,7306,7138,102,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Dumka,326.0,1360,1338,14,1360,1338,14,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,East Singhbhum,327.0,17664,17112,355,17664,17112,355,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Garhwa,328.0,2771,2729,12,2771,2729,12,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Giridih,329.0,3403,3381,14,3403,3381,14,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Godda,330.0,2067,2047,10,2067,2047,10,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Gumla,331.0,2243,2210,4,2243,2210,4,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Hazaribagh,332.0,4329,4218,35,4329,4218,35,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Jamtara,333.0,1237,1210,4,1237,1210,4,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Khunti,606.0,2100,2067,5,2100,2067,5,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Koderma,334.0,3403,3350,28,3403,3350,28,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Latehar,335.0,1864,1845,6,1864,1845,6,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Lohardaga,336.0,1757,1713,10,1757,1713,10,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Pakur,337.0,900,897,2,900,897,2,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Palamu,338.0,3425,3364,20,3425,3364,20,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Ramgarh,607.0,4383,4296,27,4383,4296,27,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Ranchi,339.0,29813,28844,209,29813,28844,209,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Sahibganj,340.0,1628,1594,9,1628,1594,9,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Saraikela-Kharsawan,341.0,3651,3589,12,3651,3589,12,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,Simdega,342.0,2001,1988,5,2001,1988,5,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jharkhand,20.0,West Singhbhum,343.0,4739,4682,38,4739,4682,38,113407,110758,1014,113407,110758,1014,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Anantnag,1.0,4748,4545,82,4748,4545,82,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Bandipora,623.0,4617,4461,58,4617,4461,58,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Baramulla,3.0,7866,7534,170,7866,7534,170,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Budgam,2.0,7454,7163,106,7454,7163,106,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Doda,4.0,3348,3205,61,3348,3205,61,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Ganderbal,626.0,4431,4277,43,4431,4277,43,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Jammu,5.0,23051,21853,346,23051,21853,346,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Kathua,7.0,3121,2989,48,3121,2989,48,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Kishtwar,620.0,2710,2614,21,2710,2614,21,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Kulgam,622.0,2644,2524,53,2644,2524,53,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Kupwara,8.0,5457,5221,89,5457,5221,89,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Pulwama,11.0,5440,5168,88,5440,5168,88,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Punch,10.0,2436,2385,22,2436,2385,22,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Rajouri,12.0,3787,3509,54,3787,3509,54,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Ramban,621.0,2072,2011,21,2072,2011,21,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Reasi,627.0,1611,1536,14,1611,1536,14,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Samba,624.0,2695,2429,37,2695,2429,37,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Shopiyan,625.0,2462,2337,37,2462,2337,37,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Srinagar,13.0,24816,23694,443,24816,23694,443,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Jammu and Kashmir,1.0,Udhampur,14.0,4037,3852,57,4037,3852,57,118803,113307,1850,118803,113307,1850,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Bagalkote,524.0,13646,13474,136,13646,13474,136,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Ballari,528.0,38729,37882,594,38729,37882,594,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Belagavi,527.0,26107,25560,342,26107,25560,342,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Bengaluru Rural,526.0,18132,17648,151,18132,17648,151,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Bengaluru Urban,525.0,383816,370387,4280,383816,370387,4280,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Bidar,529.0,7209,6964,170,7209,6964,170,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Chamarajanagara,531.0,6673,6434,119,6673,6434,119,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Chikkaballapura,630.0,12769,12425,116,12769,12425,116,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Chikkamagaluru,532.0,13604,13339,139,13604,13339,139,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Chitradurga,533.0,14134,13872,68,14134,13872,68,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Dakshina Kannada,534.0,32659,31556,734,32659,31556,734,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Davanagere,535.0,21925,21519,264,21925,21519,264,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Dharwad,536.0,21755,21019,606,21755,21019,606,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Gadag,537.0,10867,10698,141,10867,10698,141,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Hassan,539.0,27789,27134,391,27789,27134,391,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Haveri,540.0,10942,10705,190,10942,10705,190,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Kalaburagi,538.0,20933,20381,322,20933,20381,322,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Kodagu,541.0,5649,5442,71,5649,5442,71,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Kolar,542.0,9610,9314,174,9610,9314,174,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Koppal,543.0,13832,13459,279,13832,13459,279,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Mandya,544.0,19269,18913,147,19269,18913,147,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Mysuru,545.0,51914,50464,1006,51914,50464,1006,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Raichur,546.0,14116,13841,158,14116,13841,158,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Ramanagara,631.0,7355,7225,76,7355,7225,76,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Shivamogga,547.0,21899,21370,348,21899,21370,348,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Tumakuru,548.0,24260,23495,376,24260,23495,376,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Udupi,549.0,22976,22710,188,22976,22710,188,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Uttara Kannada,550.0,14134,13854,175,14134,13854,175,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Vijayapura,530.0,14082,13768,204,14082,13768,204,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Karnataka,29.0,Yadgir,635.0,10561,10456,61,10561,10456,61,911382,885341,12029,911382,885341,12029,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Alappuzha,554.0,54351,50524,227,54351,50524,227,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Ernakulam,555.0,77763,69219,294,77763,69219,294,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Idukki,556.0,15162,12108,15,15162,12108,15,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Kannur,557.0,37752,34148,188,37752,34148,188,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Kasaragod,558.0,23596,21831,82,23596,21831,82,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Kollam,559.0,55382,52032,207,55382,52032,207,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Kottayam,560.0,46709,40110,136,46709,40110,136,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Kozhikode,561.0,81403,75685,269,81403,75685,269,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Malappuram,562.0,86433,80925,313,86433,80925,313,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Palakkad,563.0,45612,40293,118,45612,40293,118,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Pathanamthitta,564.0,26701,22253,44,26701,22253,44,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Thiruvananthapuram,565.0,79002,75029,622,79002,75029,622,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Thrissur,566.0,70336,64023,310,70336,64023,310,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Kerala,32.0,Wayanad,567.0,15140,12656,46,15140,12656,46,715342,650836,2871,715342,650836,2871,23880,27032,329,10099308,9662697,146476
22-12-2020,Ladakh,37.0,Kargil,6.0,2085,2011,43,2085,2011,43,9296,8901,125,9296,8901,125,23880,27032,329,10099308,9662697,146476
22-12-2020,Ladakh,37.0,Leh,9.0,7211,6890,82,7211,6890,82,9296,8901,125,9296,8901,125,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Ahmednagar,466.0,67938,65464,1024,67938,65464,1024,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Akola,467.0,10292,9434,342,10292,9434,342,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Amravati,468.0,19477,18720,377,19477,18720,377,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Aurangabad,189.0,47281,45102,1181,47281,45102,1181,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Beed,470.0,16787,15909,518,16787,15909,518,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Bhandara,471.0,12371,11455,260,12371,11455,260,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Buldhana,472.0,13311,12236,215,13311,12236,215,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Chandrapur,473.0,22842,21572,378,22842,21572,378,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Dhule,474.0,15480,14809,343,15480,14809,343,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Gadchiroli,475.0,8351,7972,84,8351,7972,84,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Gondia,476.0,13507,12955,146,13507,12955,146,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Hingoli,477.0,4119,3969,95,4119,3969,95,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Jalgaon,478.0,55660,53612,1434,55660,53612,1434,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Jalna,479.0,12582,12032,333,12582,12032,333,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Kolhapur,480.0,49020,46763,1657,49020,46763,1657,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Latur,481.0,23024,21869,674,23024,21869,674,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Mumbai,482.0,287816,268297,11019,287816,268297,11019,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Nagpur,484.0,122209,114912,3147,122209,114912,3147,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Nanded,485.0,21014,19836,645,21014,19836,645,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Nandurbar,486.0,7788,7175,166,7788,7175,166,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Nashik,487.0,112921,108743,1847,112921,108743,1847,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Osmanabad,488.0,16709,15918,534,16709,15918,534,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Palghar,665.0,46378,45246,902,46378,45246,902,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Parbhani,489.0,7496,7006,276,7496,7006,276,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Pune,490.0,367826,342646,7699,367826,342646,7699,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Raigad,491.0,65717,63126,1467,65717,63126,1467,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Ratnagiri,492.0,11059,10232,373,11059,10232,373,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Sangli,493.0,49939,47906,1763,49939,47906,1763,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Satara,494.0,53987,51227,1737,53987,51227,1737,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Sindhudurg,495.0,5925,5322,154,5925,5322,154,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Solapur,496.0,52584,49806,1726,52584,49806,1726,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Thane,497.0,250980,235570,5509,250980,235570,5509,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Wardha,498.0,9143,8429,243,9143,8429,243,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Washim,499.0,6685,6315,148,6685,6315,148,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Maharashtra,27.0,Yavatmal,500.0,13385,12495,392,13385,12495,392,1902458,1794080,48876,1902458,1794080,48876,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,East Garo Hills,273.0,338,332,1,338,332,1,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,East Jaintia Hills,657.0,526,523,0,526,523,0,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,East Khasi Hills,274.0,8180,7779,108,8180,7779,108,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,North Garo Hills,656.0,116,111,2,116,111,2,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,Ribhoi,276.0,1339,1306,2,1339,1306,2,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,South Garo Hills,277.0,198,193,1,198,193,1,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,South West Garo Hills,663.0,195,188,2,195,188,2,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
22-12-2020,Meghalaya,17.0,South West Khasi Hills,658.0,57,57,0,57,57,0,13299,12735,134,13299,12735,134,23880,27032,329,10099308,9662697,146476
